orf	E0	E3	L	P	M	F	pvalue	Diffexpr
CG2063-A	0.198842882330635	0.202301818118429	0.189071387671979	0.137398159579213	0.123035640314963	0.149350111984781	0.141412132579115	FALSE
CG2064-A	0.137167806745357	0.165567234948316	0.198924877652851	0.171484941479377	0.157847807177298	0.169007331996801	4.66737012751163e-07	TRUE
CG2065-A	0.170959830831384	0.153734369948025	0.186405989023244	0.159123879467768	0.171453633639895	0.158322297089684	0.115029319977193	FALSE
CG2069-A	0.164577576664886	0.157358776784264	0.186564040652998	0.174719961308155	0.160642088206174	0.156137556383523	0.513918655554094	FALSE
CG2070-A	0.155057204032482	0.137280326886232	0.128129736495648	0.198839657902242	0.180383365647317	0.200309709036079	1.12457585634277e-07	TRUE
CG2071-A	0.127107435575798	0.0990170606860734	0.30703867173932	0.098876571170494	0.206036146626929	0.161924114201385	0.0106772880381460	FALSE
CG2072-A	0.202014344191311	0.219242092562559	0.133276838278349	0.145186564776345	0.135387398158721	0.164892762032714	0.000142807788294377	FALSE
CG2075-A	0.172398182913334	0.176424596903332	0.142776076854164	0.175245557138828	0.167736754635383	0.165418831554958	0.000728319332008516	FALSE
CG2076-A	0.171703172241144	0.157073067319601	0.156291844196706	0.147505327817796	0.172148249247285	0.195278339177468	6.63371332009255e-05	FALSE
CG2078-A	0.173177504096089	0.165164037655097	0.155678017599879	0.180820394134236	0.15234950574612	0.172810540768579	0.00754716887341269	FALSE
CG2079-A	0.20988706095522	0.217034626174499	0.135959042048831	0.16937614463966	0.12866861090463	0.13907451527716	1.34407010229613e-10	TRUE
CG2081-B	0.111387387589584	0.11510436969794	0.187820135091765	0.185948507554802	0.163331248549374	0.236408351516536	1.18170498827562e-08	TRUE
CG2082-B	0.136573151053784	0.092634014182418	0.135859838788744	0.330902413822248	0.159896035693957	0.144134546458849	0.00313881630550874	FALSE
CG2083-A	0.163160069207939	0.180510614379581	0.184064509201784	0.168777268513959	0.145205021244465	0.158282517452272	1.17692969677128e-06	TRUE
CG2086-A	0.164069963175236	0.168406195013755	0.121511685289767	0.1858905923316	0.162053209329219	0.198068354860422	0.000675904940173754	FALSE
CG2086-B	0.180573290724821	0.168028026262593	0.158010577920878	0.167426028421902	0.15429594810677	0.171666128563035	0.0286294285917757	FALSE
CG2087-A	0.194784548332346	0.201836996221614	0.18362774408065	0.15245190325535	0.125671993226782	0.141626814883259	3.44855701377515e-07	TRUE
CG2091-A	0.254234157903017	0.239824428491985	0.147762607294432	0.137855236501816	0.0893159671723203	0.13100760263643	9.37725440248137e-15	TRUE
CG2093-A	0.170644376460415	0.17553384108362	0.158634520130766	0.176295780905863	0.155823092890669	0.163068388528668	3.01209289891302e-05	FALSE
CG2095-A	0.185388281609479	0.179248940621729	0.152256364114649	0.165122663666145	0.153763856549542	0.164219893438456	4.23577738726536e-06	TRUE
CG2096-A	0.1379220857476	0.191727403329772	0.242694496583276	0.171040061977131	0.125910944758446	0.130705007603776	0.0245039088079843	FALSE
CG2097-A	0.214646105594939	0.182223835962773	0.144137840373555	0.156974491104353	0.14144613145648	0.160571595507901	6.3302880101297e-12	TRUE
CG2099-A	0.158517350403954	0.159552192883118	0.242823726071655	0.139453928001625	0.126354405812457	0.173298396827192	7.84314192483734e-06	FALSE
CG2100-A	0.187002179465033	0.194215271128278	0.153247493808401	0.139499833759813	0.162365435895039	0.163669785943435	0.00112300792248637	FALSE
CG2101-A	0.177608850115357	0.21513065112824	0.197577604904002	0.137838446866807	0.0979303273232082	0.173914119662386	4.49040473607762e-05	FALSE
CG2104-A	0.141234180410472	0.164302216735528	0.165857295920082	0.174885000189467	0.197917946716884	0.155803360027567	0.00818162183689116	FALSE
CG2105-A	0.158766053372881	0.153537905475179	0.173403829934357	0.159658271254544	0.181699348249799	0.17293459171324	0.00523918772485584	FALSE
CG2107-A	0.169881487377179	0.18665419852364	0.168663202894264	0.161120298619775	0.159362853795978	0.154317958789163	0.796302701079237	FALSE
CG2108-A	0.225308718191749	0.195806170616795	0.130750483357883	0.177159495612207	0.104097402762646	0.166877729458719	1.41327990977936e-12	TRUE
CG2109-A	0.179062883787267	0.161608080826185	0.220106836981348	0.133183921822227	0.128022606176367	0.178015670406607	7.06490514262222e-06	FALSE
CG2110-A	0.132549387017881	0.129556140346485	0.236835152722867	0.160770650810846	0.178218946392249	0.162069722709671	1.06694205333108e-17	TRUE
CG2111-A	0.155847673967749	0.146537129967846	0.158006180289521	0.157761292169998	0.201118900749194	0.180728822855691	0.000381479825943908	FALSE
CG2112-A	0.165060331708519	0.161353631470879	0.168274652818642	0.169583745795889	0.179024819929485	0.156702818276586	0.213774860798772	FALSE
CG2113-A	0.114753585200152	0.132806717107023	0.12203463353008	0.204003057518179	0.28068514145631	0.145716865188255	1.10319787153559e-06	TRUE
CG2114-A	0.12999438100713	0.116965284159956	0.290817657098597	0.158587525470863	0.149270731129436	0.154364421134019	2.66494822673668e-05	FALSE
CG2116-A	0.211941340333796	0.169341739054473	0.159981908035205	0.151907901635932	0.16008427532836	0.146742835612234	0.0059839985964319	FALSE
CG2120-A	0.172972552583187	0.187448799909482	0.162858921362378	0.151796740609995	0.167862294970415	0.157060690564543	0.808262124993934	FALSE
CG2121-A	0.1399031314818	0.140334073872273	0.188464346421031	0.161940339797608	0.199219494885443	0.170138613541844	0.000155639938243422	FALSE
CG2124-A	0.145066264813142	0.164591768848628	0.177529997378749	0.190949627555205	0.175370880943215	0.146491460461061	0.00671387004642284	FALSE
CG2125-A	0.15332128912063	0.202320428880061	0.154562745935213	0.222735515254474	0.122519708674451	0.144540312135172	5.08430473966952e-17	TRUE
CG2126-A	0.185960125209686	0.169738884036179	0.156305516066071	0.162531232054926	0.15988300210967	0.165581240523468	2.58993506104655e-07	TRUE
CG2128-A	0.206215251174728	0.210992611889157	0.148598316802292	0.151571557538618	0.124619488351215	0.15800277424399	7.26061970540161e-05	FALSE
CG2129-A	0.202444555573402	0.189483428648477	0.130694789754077	0.151925407381862	0.170994088113486	0.154457730528696	0.00780805092645335	FALSE
CG2135-A	0.175240610183648	0.171751286051842	0.166427472360541	0.177044542891879	0.147675347603048	0.161860740909042	0.0786748413947609	FALSE
CG2137-A	0.158261808423814	0.171587558055076	0.133247546311422	0.162171004822783	0.194039543640801	0.180692538746104	0.5961480410603	FALSE
CG2139-B	0.12939942231755	0.137862283931262	0.176722671580533	0.193986236586474	0.186192782981834	0.175836602602346	0.188741153807021	FALSE
CG2139-C	0.133780696389793	0.157882009404014	0.179131363824631	0.138019587903433	0.199636112520667	0.191550229957462	0.0253284707057746	FALSE
CG2140-A	0.122887682888264	0.15181822688919	0.190169445137258	0.161860888012192	0.197305164103271	0.175958592969825	0.0670056176454535	FALSE
CG2140-B	0.189440373575384	0.161494520736468	0.199670518543615	0.15043351799447	0.130761574330563	0.168199494819501	0.0383929659347593	FALSE
CG2144-A	0.178962119798037	0.178118246905067	0.179424461967927	0.156516385403075	0.156334038258654	0.150644747667239	0.0145443188675474	FALSE
CG2145-A	0.140674120450413	0.12834183360781	0.237762864435818	0.150918750854366	0.1812894107107	0.161013019940891	1.65134634832046e-07	TRUE
CG2147-A	0.197976141045443	0.177963209838434	0.157847127435625	0.148077871165854	0.139245418903266	0.178890231611378	0.00302317837276804	FALSE
CG2150-A	0.133200201503626	0.174727722899489	0.202272324665473	0.211680230916643	0.131333684961066	0.146785835053703	3.70830917183316e-11	TRUE
CG2151-A	0.151166244574379	0.177918550612096	0.167126729471555	0.210111920344882	0.153911243558559	0.139765311438528	0.49018954393564	FALSE
CG2151-B	0.173896785464249	0.18202612689553	0.167539893655815	0.147179196138593	0.165167349794019	0.164190648051794	0.0123544562756968	FALSE
CG2152-A	0.161102227687335	0.189713466930551	0.223759458006022	0.119988905153308	0.1612803283777	0.144155613845084	0.00777001909357294	FALSE
CG2155-A	0.1087374154388	0.11934232762222	0.248995072585913	0.133932517660306	0.196951562250391	0.19204110444237	3.02152609846296e-14	TRUE
CG2157-A	0.145917855906529	0.14901851598441	0.252884396780889	0.154052199867705	0.145686973816045	0.152440057644421	4.35650901597886e-08	TRUE
CG2158-A	0.171830284576921	0.179021974437898	0.221455179903555	0.147370928919777	0.104800953368882	0.175520678792966	0.000332322938600012	FALSE
CG2160-A	0.198707026975028	0.170440878566871	0.155063678863188	0.162450479944781	0.151798082326112	0.161539853324021	0.000224914483418521	FALSE
CG2162-A	0.206705875254711	0.194851979205119	0.133594896527408	0.144286171039719	0.148481376242362	0.172079701730681	3.18325738789283e-15	TRUE
CG2163-A	0.175050498263919	0.195118114415743	0.169910047086601	0.191246092682009	0.09476777182735	0.173907475724378	0.000230369157891682	FALSE
CG2165-A	0.301118009375828	0.226372686252657	0.130949833015092	0.123135027353523	0.0908461864218218	0.127578257581078	0.267799685412974	FALSE
CG2171-A	0.158122070762862	0.158363153503028	0.132504906380197	0.166971424580475	0.23557004389899	0.148468400874449	0.0229875318660415	FALSE
CG2173-A	0.192977118708148	0.196572768161489	0.199380626386277	0.138076466492889	0.117862934654939	0.155130085596259	8.90206577956155e-10	TRUE
CG2174-A	0.161539111341106	0.178008059698078	0.170028821177952	0.163618742075085	0.159401294437252	0.167403971270527	0.00107374885903928	FALSE
CG2175-A	0.135874649508495	0.1334577377038	0.141650282482265	0.160302937208543	0.182468654100975	0.246245738995922	9.39858933229226e-06	FALSE
CG2177-A	0.186205796430413	0.186512683983087	0.16491674590566	0.179421291226798	0.123122632655169	0.159820849798872	5.89365065133119e-07	TRUE
CG2179-A	0.156128833135305	0.197901821553198	0.151515362806739	0.176546941583696	0.159251694446225	0.158655346474838	0.197409383998754	FALSE
CG2182-A	0.201406853098832	0.18671555352328	0.145556271534014	0.144242792042345	0.167747292713541	0.154331237087987	0.270347389681155	FALSE
CG2183-A	0.221386977650464	0.187891072082653	0.11543518809283	0.128422384543028	0.141718880649615	0.205145496981409	4.2551448906871e-15	TRUE
CG2185-A	0.186416431109667	0.183483724288169	0.220248301800406	0.133658206117426	0.127204154011121	0.148989182673211	0.00673694778678467	FALSE
CG2186-A	0.203330192401436	0.210067853260514	0.166020771145235	0.148646240281383	0.127654717152752	0.14428022575868	8.07660551958979e-21	TRUE
CG2187-A	0.174300230639347	0.158193509617886	0.195562013058475	0.146875137640675	0.16775534628616	0.157313762757458	4.26900641001884e-15	TRUE
CG2189-A	0.161627730268881	0.173957546667526	0.156509460238114	0.167759557199922	0.180824894976712	0.159320810648845	1.65679051376808e-10	TRUE
CG2191-A	0.123045693844116	0.131985040280287	0.23473338334799	0.138519072479233	0.186798373332861	0.184918436715512	3.87839456402924e-08	TRUE
CG2196-A	0.116780671631531	0.134927096728984	0.238149098933796	0.136880460845147	0.191302368303108	0.181960303557434	1.06873291633379e-15	TRUE
CG2198-B	0.137683461926862	0.161631483176238	0.169890401674622	0.173456336295116	0.165836871288009	0.191501445639153	0.178828144913076	FALSE
CG2200-A	0.169029971784336	0.14844826843133	0.173034967627763	0.154862181672812	0.164917681082494	0.189706929401265	1.72118118855987e-05	FALSE
CG2201-A	0.214034321731699	0.178003431489471	0.146744157166659	0.122561034786887	0.157277393045731	0.181379661779553	0.0421598175674323	FALSE
CG2201-B	0.135066345182625	0.178972421623915	0.166062025381308	0.170302808162862	0.191448967070522	0.158147432578768	0.0573722891551353	FALSE
CG2202-A	0.180360943514189	0.182889711795686	0.162989042290486	0.159294000390254	0.145914311313211	0.168551990696173	1.05931758545127e-06	TRUE
CG2204-A	0.133099024100943	0.146148137548889	0.159662467423915	0.197890070444054	0.193288332675419	0.16991196780678	0.00107646009153197	FALSE
CG2204-B	0.151293971430171	0.157338485156281	0.137599007605478	0.174341585240933	0.201186046333608	0.178240904233528	0.00343158883601806	FALSE
CG2204-G	0.129408033408961	0.157528922710686	0.15349288199958	0.190228374735851	0.230948704571477	0.138393082573444	0.0801106383125976	FALSE
CG2206-A	0.199230638628949	0.185656451795946	0.132667181000538	0.190786991513898	0.122557804671227	0.169100932389442	3.02284478737540e-10	TRUE
CG2209-A	0.143564817439314	0.108614828674141	0.121007867340797	0.185641129659152	0.268461659341001	0.172709697545595	0.0128625432518895	FALSE
CG2210-A	0.192921491911873	0.188793769499505	0.233869173196782	0.109747045668019	0.100329976677147	0.174338543046674	0.000483963762277229	FALSE
CG2211-A	0.154948162122271	0.153210844883324	0.134172544646257	0.173122021489105	0.187073078624246	0.197473348234797	0.000479843259577417	FALSE
CG2212-A	0.197481927778444	0.178626690767618	0.165457782821883	0.147093509051027	0.152387462013872	0.158952627567156	1.20734134422125e-06	TRUE
CG2213-A	0.214724652718955	0.263366068601405	0.124265666424017	0.145971591874832	0.11810970042052	0.133562319960271	0.023087932812739	FALSE
CG2217-A	0.11852785489547	0.125766782000866	0.141803146407242	0.228746471836137	0.221421887636423	0.163733857223862	4.64871327228833e-12	TRUE
CG2218-A	0.220515088313397	0.209843320583544	0.14059659954291	0.168388490297135	0.129524879799236	0.131131621463778	0.000360644679823053	FALSE
CG2219-A	0.246589067820355	0.175397838139141	0.124202934283493	0.171833563158323	0.119494341496732	0.162482255101957	2.43901487239523e-08	TRUE
CG2221-A	0.198449757769992	0.224008660975175	0.145757981931409	0.15042510605374	0.118880580584186	0.162477912685498	3.49304809333812e-10	TRUE
CG2222-A	0.198048802351769	0.187787235657563	0.141773313328784	0.139499561673055	0.153997220952352	0.178893866036476	1.22773516276907e-10	TRUE
CG2224-A	0.190315707214334	0.175792832949512	0.143684718519603	0.152774792477167	0.166772257147466	0.170659691691917	0.058860054486853	FALSE
CG2225-A	0.158693394103759	0.15182766453791	0.159995496787165	0.189580819047119	0.184430600118995	0.155472025405052	0.034847887566795	FALSE
CG2225-C	0.119764058527934	0.147922300134301	0.125951658138267	0.195525134090055	0.254543568955529	0.156293280153914	0.00864932581062616	FALSE
CG2227-A	0.124189851756279	0.115447464779292	0.235360419846927	0.145525232074435	0.201993396130556	0.177483635412511	0.0346299882786115	FALSE
CG2229-A	0.0531381101242611	0.0524660075844358	0.427480188137258	0.062431514296435	0.232186000373703	0.172298179483907	0.000173180957081938	FALSE
CG2233-A	0.0490205413750819	0.0478667195062051	0.229614956655549	0.288619378905261	0.164555301268645	0.220323102289258	4.49705332760959e-28	TRUE
CG2238-A	0.275089752246043	0.249320091427193	0.156630108581008	0.0943244132486513	0.0374872815846882	0.187148352912417	0.00439255544487216	FALSE
CG2239-C	0.162925046558434	0.177000391419608	0.158002400168289	0.167695601523076	0.183311434397134	0.151065125933459	0.126642667372119	FALSE
CG2241-A	0.124032568209799	0.10917276502764	0.139932457703734	0.211599847883451	0.28877920385989	0.126483157315486	0.000460316879841028	FALSE
CG2244-A	0.21175417682018	0.211082187695912	0.147714341116431	0.171414080491582	0.122766770168985	0.13526844370691	0.00228087023754191	FALSE
CG2245-A	0.176195581829925	0.167774885754275	0.184152017088279	0.101427891163787	0.170212751339603	0.20023687282413	0.0371760758394997	FALSE
CG2246-F	0.147772950460243	0.188922884654076	0.178579480240751	0.171286354793692	0.171523164198549	0.141915165652689	0.387791534668319	FALSE
CG2247-A	0.204961953451574	0.192557652003564	0.133439800050624	0.162033631578544	0.136152947507844	0.170854015407851	1.2999363436257e-16	TRUE
CG2248-A	0.179080352846067	0.192346510295387	0.1879905377431	0.135292256523876	0.127127449805771	0.1781628927858	3.23590466043468e-06	TRUE
CG2249-A	0.0771881057364786	0.0932846043079906	0.10624113168612	0.215566349458738	0.396295783525245	0.111424025285428	9.40785472659963e-05	FALSE
CG2252-A	0.214733472959575	0.192793370873361	0.119404175574195	0.155030297781427	0.159886903644691	0.158151779166751	1.36285376107520e-05	FALSE
CG2252-B	0.177617594142751	0.202502537414445	0.158170695275897	0.165798873403749	0.147655933253713	0.148254366509446	1.14960710515226e-17	TRUE
CG2253-A	0.182817990665928	0.160502792865721	0.173727751471793	0.153587845935933	0.18241738840614	0.146946230654484	0.00958810184761871	FALSE
CG2254-A	0.107221769862673	0.106952278329642	0.272107536206421	0.140114769741542	0.20044361736371	0.173160028496011	1.26992193157013e-07	TRUE
CG2256-B	0.162807710513673	0.170643422042846	0.178172884743607	0.168844186941813	0.161630195436989	0.157901600321072	0.0380541094922148	FALSE
CG2257-A	0.264860397822054	0.203713271462411	0.154204663610722	0.124114513409131	0.121123260699576	0.131983892996106	0.00188906257850378	FALSE
CG2258-A	0.203147259838498	0.196537010391536	0.14002228600431	0.156606640342935	0.141106235601482	0.162580567821239	5.48621678514188e-18	TRUE
CG2259-A	0.168767995385486	0.157954726476266	0.21842070351387	0.139823412840735	0.1423080563935	0.172725105390143	4.94773714514288e-07	TRUE
CG2260-A	0.175075524528679	0.207614300846853	0.174068235792074	0.141335247998464	0.139141719386548	0.162764971447382	1.98585001512127e-05	FALSE
CG2262-A	0.156474745902357	0.172086478268497	0.184508081585386	0.163386565407303	0.155528329700892	0.168015799135565	0.00146257686217430	FALSE
CG2263-A	0.197517545921228	0.191152676300784	0.192102813551564	0.147760114121015	0.11641648891756	0.155050361187849	3.54668866848226e-05	FALSE
CG2264-B	0.244732741934809	0.187566673688388	0.129169081671048	0.143549532763822	0.136679342414979	0.158302627526954	0.000254244460341042	FALSE
CG2264-C	0.124362443296048	0.155462310865426	0.186002774620549	0.157470244702653	0.21108961672412	0.165612609791204	0.342837514363816	FALSE
CG2267-A	0.101820541417954	0.107055036868298	0.101491844756251	0.183111576810778	0.399854747100048	0.106666253046672	9.41918527333347e-10	TRUE
CG2269-B	0.147365325249637	0.137009311154297	0.140091654865222	0.183789364495908	0.223534334341794	0.168210009893142	0.079689230842168	FALSE
CG2272-A	0.187485476795469	0.183726201942278	0.157113175987873	0.150240604680581	0.153884464065731	0.167550076528068	3.34255343563679e-09	TRUE
CG2275-A	0.181905038323704	0.171413804276227	0.151259378995483	0.172639424107438	0.158372288121609	0.164410066175539	0.0258984853643858	FALSE
CG2275-B	0.081684046202219	0.0905341806063179	0.09350857439409	0.163799375075271	0.45549604906439	0.114977774657712	0.00254793880097195	FALSE
CG2277-A	0.18668425163539	0.168005462253481	0.171908277999124	0.148223949504401	0.155785055537274	0.169393003070329	0.113160470699349	FALSE
CG2278-A	0.164708720063677	0.194122798679787	0.160462705145986	0.151538742476517	0.166777676903114	0.162389356730919	3.17899625413726e-05	FALSE
CG2291-A	0.0872433253044013	0.104309035987653	0.096048713479359	0.182177054359585	0.425750250037595	0.104471620831407	0.000130745575354316	FALSE
CG2292-A	0.176076541835945	0.170774434146147	0.153782089481203	0.171464829798558	0.16348323895121	0.164418865786936	0.155661211390182	FALSE
CG2297-A	0.0804289214380609	0.0906826766028714	0.197037465337088	0.233066883995996	0.276785066196367	0.121998986429617	2.92399926546904e-09	TRUE
CG2302-A	0.15884379770341	0.155624260069443	0.175978677222253	0.169539699406918	0.163993257931209	0.176020307666766	0.296874753836868	FALSE
CG2304-B	0.142711276904806	0.145710297516746	0.139662158562777	0.14862014851921	0.240681444225215	0.182614674271246	3.88407555025209e-08	TRUE
CG2310-B	0.226315541645396	0.203211487097868	0.146228463730438	0.151103310989836	0.136200756615541	0.136940439920921	0.267209531439229	FALSE
CG2316-B	0.190146174964164	0.168495749377338	0.22683638318814	0.157780598711467	0.134780404560048	0.121960689198843	0.06869126413678	FALSE
CG2316-C	0.179865664840482	0.168107302585591	0.153515186767517	0.181182151226533	0.148818045728925	0.168511648850953	0.443790079281526	FALSE
CG2321-A	0.197669275065647	0.163398403686447	0.158556590487669	0.164404326010779	0.170231370173915	0.145740034575543	7.60842448472473e-11	TRUE
CG2328-A	0.150761892665944	0.160427122787442	0.190979357317125	0.174957441776936	0.168294449385533	0.154579736067019	0.0770720541920881	FALSE
CG2330-A	0.149527403995042	0.170252101407473	0.184598125346576	0.182066732935227	0.156392453974025	0.157163182341657	0.0206717917521800	FALSE
CG2331-A	0.229514607227173	0.240425255803261	0.139600716515015	0.153419714576648	0.0973650067906346	0.139674699087268	0.000132322400814559	FALSE
CG2336-A	0.121166641403449	0.130877446147556	0.131068954818449	0.199251959415781	0.263782344119928	0.153852654094837	0.0044046383524091	FALSE
CG2341-A	0.153727752166277	0.132848807197665	0.2997421304862	0.143413412684799	0.128754302436653	0.141513595028406	0.0709988583816567	FALSE
CG2342-A	0.12496175395019	0.157583670864295	0.309217333615889	0.180719430847392	0.0939974253171036	0.133520385405129	2.79394693488228e-13	TRUE
CG2345-A	0.116162038416254	0.108375638508841	0.100597846931817	0.44135292071813	0.122056887586499	0.111454667838459	9.93413331944157e-12	TRUE
CG2346-A	0.162876641218195	0.143455270816879	0.175744054491642	0.170506043138451	0.166780411033159	0.180637579301673	0.000100701180730152	FALSE
CG2358-A	0.175727112105021	0.157245138730171	0.220603747184589	0.163621280350444	0.126425371221607	0.156377350408168	1.12499489567937e-05	FALSE
CG2360-A	0.142694511400071	0.132497020467005	0.283646502954976	0.169640807353228	0.138471365898073	0.133049791926646	9.4304448187106e-11	TRUE
CG2374-A	0.151023805984894	0.165080057543213	0.182490917712896	0.171067066480231	0.161602524266854	0.168735628011911	0.000299499231571267	FALSE
CG2380-A	0.125059095614484	0.125643143960587	0.154956893334728	0.168148297369337	0.23477062784451	0.191421941876354	9.5362093947941e-15	TRUE
CG2397-A	0.120617333934395	0.107516507039165	0.182558676094583	0.147539124018848	0.21385161678459	0.22791674212842	0.000989468935108557	FALSE
CG2411-A	0.143155757669076	0.18154044333753	0.266002266066775	0.125798152369291	0.1435001595666	0.140003220990728	0.00148405244819907	FALSE
CG2411-B	0.160302204317674	0.192006499899078	0.158444402680401	0.146941607890606	0.179710112872581	0.162595172339661	0.00970667789391842	FALSE
CG2412-A	0.160966577689944	0.164131105361654	0.164060191477012	0.159030268050628	0.168143796972494	0.183668060448268	0.00462761173112644	FALSE
CG2444-A	0.13540053208014	0.101883008123608	0.257383152444774	0.251312708662631	0.128280782611092	0.125739816077754	6.3511532562111e-11	TRUE
CG2446-A	0.229927214484303	0.224832214740337	0.124539325271387	0.123677045315382	0.131418872242061	0.165605327946529	0.137308009428938	FALSE
CG2448-A	0.193129638740373	0.166759568304603	0.157663262953272	0.165889024125482	0.147720735377866	0.168837770498405	4.84505289817282e-05	FALSE
CG2453-A	0.195549301466268	0.16876181477582	0.171892510975229	0.15462960276171	0.144770223060303	0.16439654696067	3.91886492295239e-07	TRUE
CG2457-A	0.121647455238344	0.127201552893124	0.124977140486183	0.14446956383082	0.272158912799167	0.209545374752362	1.51743262259634e-11	TRUE
CG2469-A	0.243865398895937	0.195624836652924	0.126372296656509	0.132645715579838	0.115268072344018	0.186223679870774	0.000471550824139997	FALSE
CG2471-A	0.125020857225086	0.115148535378762	0.191553185175316	0.271282930399004	0.148549039334441	0.148445452487391	5.36031857342101e-15	TRUE
CG2478-A	0.193089526547749	0.18108473413803	0.156983929423118	0.155373294547738	0.149891658106516	0.163576857236849	3.36407875334664e-16	TRUE
CG2493-A	0.203043959176899	0.169155661822781	0.156190264210683	0.167738431820122	0.136472345894849	0.167399337074666	0.72040595366267	FALSE
CG2503-A	0.210436875461864	0.245925584663564	0.131714469446763	0.132659261245239	0.125707680570284	0.153556128612285	4.35127892317926e-09	TRUE
CG2505-A	0.124557156736032	0.150059513188226	0.209951600313176	0.153555149895378	0.179077937658489	0.1827986422087	0.000495563175277597	FALSE
CG2507-B	0.151119598802208	0.167674924163808	0.167204005036761	0.183390771378867	0.171575863386384	0.159034837231972	3.91487140129976e-05	FALSE
CG2508-A	0.224252780268338	0.189160950420483	0.146531705250365	0.14516626578161	0.144688867726091	0.150199430553113	5.61617545954173e-07	TRUE
CG2519-A	0.192116297104033	0.197742691855976	0.148660414291606	0.175703352667361	0.133676850921662	0.152100393159361	1.92815998864648e-12	TRUE
CG2520-A	0.196426839863722	0.173911075790687	0.142298803782799	0.17480874621455	0.145030119154801	0.16752441519344	2.78458080599585e-19	TRUE
CG2522-A	0.148984994226782	0.169076082527122	0.185418215798015	0.166812992294044	0.153541956898911	0.176165758255125	0.000167879618945013	FALSE
CG2525-A	0.223358476118625	0.197224369713197	0.142627301859472	0.169218922939791	0.108192019808255	0.15937890956066	1.49095167479561e-07	TRUE
CG2528-A	0.101374458865827	0.125218414048378	0.114095714838668	0.181450852173323	0.319663918278275	0.158196641795529	1.49890161270224e-07	TRUE
CG2530-A	0.200764909425768	0.195351707165618	0.135795298558752	0.161817491717162	0.161291774172413	0.144978818960288	2.56079114041939e-09	TRUE
CG2533-A	0.0994522779523445	0.111898227781374	0.123570923183967	0.20519463256036	0.315566215829172	0.144317722692783	7.3228538982182e-09	TRUE
CG2534-A	0.22492592980945	0.178946124903968	0.139840746786164	0.140670618537008	0.131953010811042	0.183663569152368	0.00979919068457369	FALSE
CG2540-A	0.146544796295398	0.166464621781165	0.176252546123955	0.183093571503499	0.170770389504434	0.156874074791549	0.519965130343622	FALSE
CG2543-A	0.154049548215528	0.158599217652796	0.195578519740961	0.18610448892811	0.157711879674628	0.147956345787976	0.0198631182557061	FALSE
CG2555-A	0.152032922282951	0.140674382305194	0.213492896484396	0.137579305464636	0.179834783343642	0.176385710119181	3.24937973806559e-10	TRUE
CG2556-A	0.184514925102686	0.147559068784753	0.193229632856087	0.150400003539508	0.151525795232617	0.172770574484349	1.40603962251813e-09	TRUE
CG2559-A	0.0952779067333752	0.102560002097489	0.397733792024847	0.182806805322897	0.115708161735664	0.105913332085728	2.21492384231277e-21	TRUE
CG2560-A	0.122878090289171	0.146658183612324	0.307014219538033	0.153196085689495	0.132654747667481	0.137598673203495	1.38723294407821e-20	TRUE
CG2574-A	0.150149497610403	0.140006558901413	0.134314069122162	0.166302584428446	0.239645758537539	0.169581531400037	0.000191380105007272	FALSE
CG2577-A	0.139769859104853	0.1688281677862	0.153835147032904	0.178115640972037	0.187257011883305	0.172194173220701	0.0492847493417991	FALSE
CG2595-A	0.136328493564055	0.121703542366928	0.126181798759911	0.188170899107526	0.292828206253511	0.134787059948071	0.00745790812444326	FALSE
CG2608-A	0.204656323612444	0.236285106118959	0.140861555416751	0.135959941906033	0.128171659394384	0.154065413551429	2.53214709697349e-06	TRUE
CG2611-A	0.173679677714171	0.199791317503614	0.149345009592204	0.222014003975854	0.12084264724139	0.134327343972768	0.000688118256757094	FALSE
CG2614-A	0.213820290053329	0.184723620479717	0.173576761849637	0.149315743648611	0.117910844174563	0.160652739794143	1.14511387458366e-14	TRUE
CG2616-A	0.126100192439467	0.147800903247034	0.143988995626963	0.186003845167535	0.235591380419912	0.160514683099088	3.65139369665126e-05	FALSE
CG2617-A	0.179156663866667	0.195124717900652	0.144671648075839	0.166940297243541	0.148036162432818	0.166070510480482	0.128958221822888	FALSE
CG2621-A	0.108059680127893	0.135581760372173	0.1431376737149	0.173641315029048	0.26353327534851	0.176046295407476	3.10906181076959e-08	TRUE
CG2621-C	0.159881989553044	0.158087034980545	0.149262049269867	0.186685360659572	0.169115004061366	0.176968561475607	0.0556143695084784	FALSE
CG2621-D	0.159377856500167	0.168276792424297	0.189567375417558	0.161470489989603	0.156666974027033	0.164640511641342	0.00923186350522231	FALSE
CG2637-A	0.255356515288661	0.200922695593879	0.121287191024179	0.12949995456063	0.118925775285658	0.174007868246993	2.18583234391679e-29	TRUE
CG2641-A	0.16762462864345	0.176605478159896	0.190598901037089	0.164135365619947	0.151274757011628	0.14976086952799	0.0098505872511986	FALSE
CG2647-A	0.162302405234133	0.16068329222538	0.177707286870218	0.172691268232219	0.15944633053873	0.167169416899319	0.140795194576657	FALSE
CG2650-A	0.135319688959265	0.140949502998936	0.173953446833868	0.180752222799336	0.205180294465132	0.163844843943464	0.000163702102085386	FALSE
CG2652-A	0.133561918002668	0.134810480962971	0.153214711423007	0.187010208743582	0.246334106299122	0.14506857456865	0.000154116889431179	FALSE
CG2655-A	0.148894589815492	0.154428085293043	0.214361906173856	0.157218871481203	0.180845056682115	0.144251490554292	0.0223327896996511	FALSE
